timestamp,price_per_mwh,zone,iso
2025-08-19 20:47:38.884995,62.151951928210096,SP15,CAISO
2025-08-19 21:47:38.884995,57.97777606398998,SP15,CAISO
2025-08-19 22:47:38.884995,38.87375362768421,SP15,CAISO
2025-08-19 23:47:38.884995,31.201764321664903,SP15,CAISO
2025-08-20 00:47:38.884995,40.04598738047729,SP15,CAISO
2025-08-20 01:47:38.884995,34.62931551745872,SP15,CAISO
2025-08-20 02:47:38.884995,43.76777573586388,SP15,CAISO
2025-08-20 03:47:38.884995,39.95377874684398,SP15,CAISO
2025-08-20 04:47:38.884995,39.30333563651506,SP15,CAISO
2025-08-20 05:47:38.884995,47.06413840239325,SP15,CAISO
2025-08-20 06:47:38.884995,39.19425658029244,SP15,CAISO
2025-08-20 07:47:38.884995,41.303176745417936,SP15,CAISO
2025-08-20 08:47:38.884995,45.99556619346743,SP15,CAISO
2025-08-20 09:47:38.884995,40.27852248673967,SP15,CAISO
2025-08-20 10:47:38.884995,22.205260193855374,SP15,CAISO
2025-08-20 11:47:38.884995,24.093882838574192,SP15,CAISO
2025-08-20 12:47:38.884995,27.127841479754522,SP15,CAISO
2025-08-20 13:47:38.884995,33.70198072914167,SP15,CAISO
2025-08-20 14:47:38.884995,27.308472382722123,SP15,CAISO
2025-08-20 15:47:38.884995,24.313646093505554,SP15,CAISO
2025-08-20 16:47:38.884995,38.60160277093872,SP15,CAISO
2025-08-20 17:47:38.884995,62.77120105842584,SP15,CAISO
2025-08-20 18:47:38.884995,61.549848289051845,SP15,CAISO
2025-08-20 19:47:38.884995,63.391646563954026,SP15,CAISO
2025-08-20 20:47:38.884995,53.079152096239085,SP15,CAISO
2025-08-19 20:47:38.885244,22.887722455066996,MISO-Central,MISO
2025-08-19 21:47:38.885244,24.509691412501297,MISO-Central,MISO
2025-08-19 22:47:38.885244,25.442558157219388,MISO-Central,MISO
2025-08-19 23:47:38.885244,20.864744601871358,MISO-Central,MISO
2025-08-20 00:47:38.885244,27.264031453856482,MISO-Central,MISO
2025-08-20 01:47:38.885244,18.845977623172907,MISO-Central,MISO
2025-08-20 02:47:38.885244,28.620234415336206,MISO-Central,MISO
2025-08-20 03:47:38.885244,27.666136024168594,MISO-Central,MISO
2025-08-20 04:47:38.885244,23.41156596390173,MISO-Central,MISO
